"AcceptedKnowledge";"infoSeeking";"infoPassive";"FakeIDK";"FakeIncorrect";"Selective";"Unconscious";"s";"sprime";"sigmaHNL";"sigmaHNL3";"sigmaHL";"sigmaINL";"sigmaIL";"sigmaHNL3DK";"sigmaHNL3Incor"
"1";0.282594782663476;0.0344626186565455;0.126252820636998;0.118618167003076;0;0;0.436075442089241;0.595481264469956;0.534117374496976;0.239059599328282;0.202573043819291;0.202070204670049;0.224765005837603;0.263967706942962;0.23543397573838;0.203722784977975
"2";0.26231646187492;0.0964403337149232;0;0.19553631712834;0;0;0.44440418541423;0.608653298434125;0.593096368485594;0.2259760257684;0.215578849003469;0.227047000107155;0.243953547178412;0.258313959633083;0.234452841848064;0.207219239828267
"3";0.254998728484642;0.200841919249437;0;0.0911085702086544;0;0;0.45165330737987;0.774790680014164;0.647548038865375;0.255668572130544;0.223771752407962;0.248416534321626;0.226685977451807;0.266777118877976;0.233851453557605;0.231879765121637
"4";0.294818454130794;0.0588727550152326;0.0546712951783245;0.170110635172942;0;0;0.420822763357982;0.622317081270679;0.574942951888841;0.223642693019747;0.214208727172469;0.248788695823564;0.215734626282938;0.250605043933042;0.224229053750849;0.207776651697139
"5";0.237785314183771;0.115738256625028;0;0.206460821907787;0;0;0.438577293749248;0.610663817354113;0.625605510256956;0.242786351307486;0.202075713522737;0.237867090780921;0.226693733229443;0.263115837499547;0.247904356195326;0.224447234492078
"6";0.285778267475611;0.118279643155326;0.0458603194286765;0.117251072031689;0;0;0.431190365271723;0.690727511655117;0.637380489937602;0.236385344595972;0.215714226286334;0.256347306246442;0.212377656879173;0.248528034563597;0.252736295794187;0.20207053996257
"7";0.226469595711099;0.0935033971501264;0.0717772101011817;0.153839809645998;0;0;0.4533391750788;0.733466252065154;0.650945517407676;0.200074242719225;0.199242651235777;0.23570445995614;0.225533825619574;0.257166363389559;0.222024005351053;0.227632804781431
"8";0.283950891768856;0.0628503692401208;0;0.210286968492095;0;0;0.441660999334326;0.583197139088745;0.525645944587035;0.208020064734963;0.213024708364867;0.229919255916458;0.229359677541756;0.25809102704698;0.216103110191983;0.215102662099092
"9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";0.253594601434918;0.0324583135369193;0.147427868462924;0.116444105890331;0;0;0.448823397057543;0.759187936754993;0.751364219246718;0.215789002860036;0.22146190720974;0.26582087439899;0.222733027630551;0.263148458102069;0.251315472965728;0.244672811423294
"11";0.257976144242484;0;0.261408169202942;0.039214693604628;0;0;0.440397224952259;0.757972110403003;0.598168735735177;0.235830810739856;0.199352859816141;0.243108649598672;0.216069245881843;0.251949710956864;0.231347855576213;0.210479679318497
"12";0.297477144189165;0.0405889102983027;0.154322589734332;0.084032801740238;0;0;0.422116490603264;0.553388812993477;0.501975370883627;0.23545849496365;0.227220951586193;0.24596199649341;0.227054129667017;0.264774279930521;0.247331421509958;0.230301082451085
"13";0.249839523244725;0.141939232845164;0.0618563497423514;0.119880448229119;0;0;0.425312546405663;0.664509098978153;0.554991945982415;0.216225997652375;0.219881154863349;0.251050169148074;0.229477372110815;0.26102267773003;0.271146586154143;0.218044506002961
"14";0.273742282804773;0.0267445714441227;0.181909380131522;0.0847821131022501;0;0;0.431561928081302;0.63009395543205;0.564902974666251;0.22960961188949;0.226882837037418;0.239785264773246;0.214291144394573;0.274853259035816;0.230286529832358;0.239859546128441
"15";0.301345691796164;0.0861090656819659;0;0.175509530457822;0;0;0.435018809616333;0.589193396577628;0.531445872275361;0.242053071636205;0.210472657009064;0.261810990566534;0.220777209299638;0.284399947081204;0.216061193779406;0.200153636394742
"16";0.230367412234504;0.0860103782738428;0;0.225477876161279;0;0;0.456889508271177;0.744374973022173;0.757785287878412;0.240993765652727;0.201952904540666;0.240485535255841;0.221562955237717;0.258305026917537;0.248490193751924;0.239375343260086
"17";0.296070792771364;0.0365944545700222;0.097409104850231;0.131473517325369;0;0;0.437316691749577;0.653161282598414;0.603625874571751;0.235869919391124;0.215646648202104;0.239929532558508;0.222284282869069;0.260401145704163;0.258488154838127;0.238992791568855
"18";0.237253074955772;0.104482167077454;0;0.19887033033634;0;0;0.457938343040097;0.646189721939289;0.611496225062537;0.219113979629894;0.2154177494882;0.228855951114216;0.227722911021432;0.244418605441042;0.275743532693327;0.239470452977714
"19";0.251287564050413;0.0862145822135952;0.126862560251606;0.0938625230280432;0;0;0.440283039614749;0.745434733137943;0.641799132209264;0.231426483736901;0.209533367266847;0.232171858188312;0.214640730185436;0.2562294487012;0.236792756912255;0.217769085314058
"20";0.271117658308948;0.121353185365999;0;0.164475621101652;0;0;0.441856283624782;0.63988487524409;0.548707430693091;0.235228622319705;0.185636346408281;0.226198823519321;0.225939332881415;0.248830590142328;0.262331256533782;0.243673761971472
"21";0.255303993106264;0.130474604937431;0.0807619897365875;0.0726232721210364;0;0;0.459821507045554;0.787306859812828;0.66577582818922;0.229756331751805;0.194340622978244;0.235192556124831;0.230435305364461;0.257995768344647;0.221529756654075;0.206432600842811
"22";0.221108094249859;0.180515669614496;0;0.150042478335126;0;0;0.446754010121505;0.740580464734151;0.655743837866929;0.206675174818925;0.193337235732909;0.249601456110135;0.226585549997357;0.25815641980411;0.241397789725022;0.212627971331593
"23";0.273417277915763;0.15482532855406;0;0.148204521887153;0;0;0.4220722676749;0.645069540531431;0.544731087847178;0.229987972158141;0.212780934077255;0.236083730591982;0.221404815482953;0.268027735026393;0.233859014484991;0.207445164215445
"24";0.26878765085565;0.163002965977086;0.00632649698172724;0.124460036719255;0;0;0.435907260427625;0.715296004072069;0.619081537601166;0.243796258072513;0.19885539485328;0.252532335610862;0.220954961075613;0.255105682845717;0.256064191967412;0.198181339928044
"25";0.25703277027187;0.136986850393854;0.0411082596185873;0.144533362151522;0;0;0.419666651699931;0.70292221631413;0.579708173146059;0.232295327486441;0.184158580172287;0.218648912711238;0.22390778212393;0.265907667281618;0.209565667390818;0.203623556245077
"26";0.287958977372571;0.0946359922168584;0;0.180365057118267;0;0;0.436197740372631;0.70366845699139;0.691790061182463;0.236120604322024;0.209466320826109;0.241077607552964;0.226881741286329;0.260463661461834;0.216424781858353;0.249133906696872
"27";0.263886562059325;0.0796413491766391;0.0626345733879638;0.149859466174094;0;0;0.443114121639064;0.643576792848907;0.573910254244755;0.235288815218359;0.197122812344189;0.227267081150725;0.225667709937502;0.24283478401106;0.203296159244659;0.198927913911277
"28";0.260119333049712;0;0.194872216444501;0.106427499319484;0;0;0.437673924797375;0.743994952574244;0.637048919180623;0.223452740704762;0.193605119436377;0.258369205878588;0.214354687923926;0.245587390076398;0.247472404702089;0.217830937495979
"29";0.289286953369212;0.0964331838536772;0.083465649433936;0.12732098660717;0;0;0.403028372021004;0.47673757092377;0.451345272042654;0.222794868509731;0.19631587866762;0.240016634230954;0.217094834932656;0.254248780878473;0.232600702753245;0.195899834454773
"30";0.276038322249187;0;0.135446636014562;0.146334715897828;0;0;0.440896374823027;0.653043927988955;0.637281080848963;0.220839719794954;0.193623862171047;0.245356579262598;0.226787805136295;0.264298216221815;0.241256745491943;0.217586039144476
"31";0.261768250368295;0.0118163245886535;0.0861045019255429;0.199558136285579;0;0;0.439856871270769;0.656126500687971;0.645402349020444;0.209142515960745;0.197317158897098;0.203814411183174;0.226346602763741;0.260218355717242;0.254790422907701;0.230840902815259
"32";0.278208742087682;0;0.136161865772244;0.130200803607117;0;0;0.453893182766921;0.67438799061664;0.674756321914292;0.243144887553102;0.201658862648317;0.239219790439263;0.210831350488764;0.266292602808141;0.24950307045396;0.218667409585215
"33";0.220060095224304;0.138377585777017;0;0.195355328564061;0;0;0.44547332200532;0.757759352495146;0.667991852409284;0.216376498694375;0.194954873220452;0.244643906203507;0.219300823401011;0.239033778872571;0.23681057441559;0.206304489980774
"34";0.242487257297604;0.0113199270655418;0;0.277679159999763;0;0;0.466457861625159;0.57812969417166;0.694516928587554;0.238931526869453;0.194992009968695;0.22343345297499;0.230158278209889;0.262232031031213;0.238032228316702;0.212444474870676
"35";0.270822717796016;0.183815752682593;0;0.104440410876955;0;0;0.43934477692464;0.72177752783313;0.602731774439407;0.214007124350087;0.21026545475299;0.253738148242609;0.222031892670998;0.263240842295817;0.22981158204204;0.211752621000783
"36";0.244740781386258;0.0833844069231241;0.210924671471919;0.0428267049715899;0;0;0.416571854971815;0.740340358916384;0.602203556760435;0.220095679556828;0.181372550757523;0.250867173042386;0.221572246728155;0.26428432396493;0.227356367044533;0.213660136736816
"37";0.291046984582112;0;0.0309618681493875;0.234638517776356;0;0;0.442238533572986;0.582226845474407;0.685568642705622;0.245117897400294;0.184852008177487;0.239269505646532;0.229064120470587;0.259255603804004;0.230509654762409;0.200908900461952
"38";0.233933504525539;0.120273078055975;0.0375651269920149;0.167533315888082;0;0;0.439951180031216;0.642203351555339;0.584303287370119;0.228813655337215;0.199681697838388;0.243605384637496;0.224408249774847;0.266974284239419;0.251306097748544;0.22544678757102
"39";0.256389321214192;0.167123424176912;0;0.117262330812185;0;0;0.457932001288463;0.705016283413713;0.65241924760675;0.226589498439896;0.208500549100874;0.233695771689073;0.215584876630051;0.259215035399815;0.229609211930922;0.222714972309511
